EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition
814354,29,operations,0.43,0.63,5,200,6,0
282070,46,it,0.67,0.5,2,200,6,0
149694,41,finance,0.72,0.75,5,200,1,0
105487,52,finance,0.62,1.0,4,234,6,1
352302,43,finance,0.28,0.34,5,200,1,0
122439,48,hr,0.39,0.39,7,200,3,1
826020,41,hr,0.15,0.47,7,284,10,0
981175,41,hr,0.89,0.5,5,200,6,0
199320,38,finance,0.11,0.06,5,200,6,0
467293,41,it,0.86,0.78,2,243,9,1
158974,46,hr,0.12,0.38,5,200,10,0
824999,24,finance,0.06,0.11,3,165,7,0
120784,41,finance,0.89,0.8,3,200,6,0
882497,41,unknown,0.39,0.89,3,174,6,0
195059,41,operations,0.05,0.2,2,156,5,0
226338,41,finance,0.78,0.66,5,296,9,1
768774,32,operations,0.34,0.82,5,224,6,1
185101,52,hr,0.5,0.14,6,186,3,1
688292,36,hr,0.44,0.49,3,180,8,1
20273,41,sales,0.52,0.54,5,256,2,0
622968,41,finance,0.87,0.92,7,200,6,0
795734,37,it,0.3,0.91,2,265,6,0
127657,41,operations,0.96,0.01,5,200,3,1
384544,37,finance,0.28,0.36,4,200,1,0
541202,41,hr,0.84,0.95,5,236,3,1
794809,41,sales,0.84,0.35,2,289,5,1
197963,44,finance,0.11,0.56,5,200,8,1
167730,41,hr,0.86,0.41,5,192,6,0
213755,41,hr,0.54,0.61,7,266,6,0
889789,45,it,0.11,0.8,5,200,6,1
817779,41,sales,0.9,0.59,5,200,6,1
274299,56,unknown,0.88,0.55,6,200,6,0
585133,41,unknown,0.35,0.32,5,200,1,1
496296,41,finance,0.25,0.13,6,299,4,0
13179,41,hr,0.19,0.67,6,200,6,0
852070,41,unknown,0.97,0.27,5,200,1,0
785727,41,sales,0.29,0.34,5,283,2,0
540870,41,hr,0.98,0.06,5,202,6,0
635250,41,sales,0.25,0.61,5,256,8,0
526771,41,hr,0.89,0.85,5,200,6,1
239582,41,hr,0.74,0.28,3,208,6,0
447972,41,it,0.75,0.87,5,250,6,0
860373,41,operations,0.27,0.77,5,200,6,1
844177,41,it,0.77,0.49,4,282,6,0
187495,58,finance,0.66,0.9,7,296,9,1
874876,27,finance,0.83,0.2,5,200,2,0
738409,41,finance,0.63,0.94,4,291,6,0
331687,33,sales,0.49,0.77,3,229,6,0
119446,41,hr,0.71,0.5,5,200,6,0
572661,45,it,0.25,0.4,2,237,6,0
816307,41,unknown,0.47,0.87,5,200,6,1
303000,31,it,0.66,0.37,5,273,3,1
212211,41,sales,0.42,0.27,4,200,6,0
808088,27,operations,0.63,0.65,5,254,6,1
98563,41,operations,0.6,0.58,5,200,3,0
379804,41,finance,0.68,0.58,5,200,6,0
829101,56,it,0.98,0.22,5,200,6,0
227328,41,finance,0.52,0.19,5,200,4,0
473205,41,sales,0.94,0.74,5,201,7,1
982024,32,finance,0.51,0.99,5,245,2,0
19767,41,finance,0.45,0.66,2,200,3,1
791335,41,hr,0.34,0.11,5,193,4,1
886318,59,hr,0.99,0.44,3,243,6,0
558538,24,it,0.93,0.1,5,200,6,1
278598,32,sales,0.51,0.28,5,200,5,0
85656,35,hr,0.89,0.56,7,200,2,1
729484,30,unknown,0.86,0.76,5,181,6,1
670670,41,sales,0.16,0.42,3,253,9,0
373001,41,finance,0.02,0.95,5,267,6,0
880648,41,operations,0.03,0.38,5,200,5,0
445909,41,operations,0.84,0.26,5,200,5,0
979866,41,finance,0.83,0.37,5,188,1,1
197263,41,it,0.1,0.28,4,200,10,1
157965,46,operations,0.8,0.88,5,252,6,0
967327,41,it,0.59,0.54,2,200,6,0
416733,51,hr,0.24,0.62,5,202,6,0
814933,28,hr,0.5,0.17,5,200,6,0
488391,34,hr,0.54,0.56,5,200,4,0
342580,25,operations,0.04,0.04,6,171,6,1
752308,30,sales,0.16,0.83,6,228,10,1
272151,41,sales,0.73,0.45,6,160,10,1
793907,35,finance,0.35,0.51,6,198,6,1
439009,38,sales,0.03,0.56,6,200,6,0
573594,41,sales,0.92,0.83,5,200,6,0
468909,41,unknown,0.54,0.03,7,269,6,0
942641,41,operations,0.57,0.8,2,213,5,0
31163,41,finance,0.82,0.26,3,224,6,1
755773,41,hr,0.83,0.63,5,277,6,1
384289,57,finance,0.49,0.67,5,200,6,0
752037,38,hr,0.68,0.88,5,200,6,0
372386,41,hr,0.9,0.61,6,217,6,0
512979,44,finance,0.15,0.85,5,200,8,0
666214,35,finance,0.94,0.65,5,213,8,0
753416,49,sales,0.19,0.87,5,177,6,1
721298,41,hr,0.43,0.41,2,277,7,0
497409,41,hr,1.0,0.16,5,280,6,0
540388,22,unknown,0.82,0.74,5,200,6,0
518543,41,hr,0.25,0.05,6,200,6,0
821831,41,hr,0.43,0.95,5,278,6,0
615879,24,hr,0.58,0.55,2,279,6,1
449499,41,hr,0.73,0.04,5,200,6,0
709005,41,finance,0.82,0.98,5,172,1,1
57818,60,hr,0.89,0.75,4,287,6,0
129645,41,it,0.41,0.77,2,264,6,0
667058,49,unknown,0.24,0.75,5,256,6,0
362750,41,it,0.83,0.8,5,200,6,0
411507,59,it,0.78,0.84,2,157,6,0
955935,41,finance,0.38,0.52,5,192,5,1
507591,41,finance,0.02,0.68,5,200,6,0
513559,41,hr,0.01,0.11,5,200,10,0
429103,41,sales,0.36,0.96,6,200,4,1
496029,24,hr,0.71,0.51,3,188,6,0
193333,44,finance,0.19,0.93,4,200,8,0
401040,24,hr,0.45,0.65,2,289,5,0
558907,55,hr,0.43,0.99,5,288,3,0
940473,26,sales,0.25,0.53,5,200,8,0
269606,41,finance,0.54,0.28,5,200,1,1
505390,25,unknown,0.07,0.83,5,261,6,0
191259,27,it,0.13,0.04,7,278,1,1
700074,44,sales,0.32,0.11,3,205,6,1
562437,35,hr,0.7,0.85,5,200,6,0
359680,52,operations,0.38,0.42,7,200,6,0
871356,41,operations,0.36,0.3,4,200,6,0
374570,24,it,0.84,0.7,5,200,6,0
497485,41,hr,0.7,0.18,2,200,6,0
618320,41,sales,0.01,0.46,5,190,6,1
557554,41,sales,0.86,0.38,5,167,6,1
699751,51,finance,0.54,0.38,6,200,7,0
854118,41,hr,0.41,0.62,3,200,6,0
76557,34,hr,0.36,0.92,5,200,3,0
252145,41,it,0.21,0.33,7,200,4,0
954299,54,unknown,0.15,0.61,6,200,6,1
689376,35,unknown,0.29,0.57,5,219,6,0
405222,25,finance,0.79,0.5,5,200,6,0
386178,44,unknown,0.23,0.24,2,200,9,1
350135,49,sales,0.34,0.51,5,200,6,0
928107,47,finance,0.65,0.13,5,200,10,0
734426,41,finance,0.08,0.76,2,230,3,0
466353,37,sales,0.32,0.05,3,200,10,0
661768,41,it,0.89,0.99,5,261,6,0
871490,25,it,0.51,0.83,5,200,3,0
822099,41,it,0.25,0.85,5,200,6,0
693054,29,it,0.45,0.32,5,160,6,0
975403,29,finance,0.15,0.58,7,174,9,1
598192,48,it,0.42,0.29,5,246,6,0
522871,41,unknown,0.54,0.95,5,200,6,1
607130,59,finance,0.48,0.5,5,200,1,0
771771,41,operations,0.45,0.38,6,200,6,0
350434,39,operations,0.29,0.31,5,200,1,0
46982,49,finance,0.23,0.02,5,188,6,0
603026,41,finance,0.44,0.14,6,200,6,0
993934,28,finance,0.32,0.24,5,200,6,1
963042,41,finance,0.63,0.42,7,200,9,0
244934,33,it,0.96,0.03,5,200,8,0
278088,41,sales,0.6,0.56,3,200,9,0
556539,44,it,0.51,0.34,5,160,4,1
554204,41,it,0.27,0.96,4,173,6,0
840203,54,unknown,0.5,0.25,7,200,6,1
629503,41,sales,0.05,0.79,5,200,6,0
295482,25,sales,0.4,0.05,5,241,6,0
196879,41,it,0.01,0.39,5,184,9,0
419110,58,finance,0.95,0.81,5,175,9,0
610104,41,unknown,0.22,0.6,5,283,6,0
402764,43,it,0.38,0.92,5,200,4,0
174649,41,hr,0.58,0.66,5,200,9,1
396885,32,unknown,0.6,0.99,6,232,8,0
981594,41,finance,0.71,0.05,3,200,1,0
45763,32,hr,0.35,0.29,2,200,6,0
503091,41,sales,0.57,0.44,2,151,6,0
28686,41,hr,0.88,0.04,2,158,4,0
127704,41,finance,0.85,0.0,5,200,6,1
836199,41,hr,0.82,0.18,5,200,6,0
286227,41,finance,0.38,0.28,5,193,9,0
707058,35,unknown,0.41,0.71,4,200,6,0
829153,48,finance,0.6,0.19,6,200,9,0
627703,30,sales,0.31,0.44,4,200,2,0
635629,41,finance,0.91,0.82,5,269,6,1
153567,60,finance,0.99,0.6,5,264,3,0
194557,41,finance,0.16,0.68,5,200,6,0
247673,41,sales,0.54,0.72,5,200,8,0
988740,41,finance,0.7,0.6,5,279,6,0
834187,55,it,0.09,0.71,7,229,7,0
834836,41,operations,0.2,0.95,2,200,6,1
266337,41,unknown,0.4,0.21,4,200,6,0
283717,41,hr,0.09,0.63,3,234,6,1
233954,43,unknown,0.5,0.71,5,200,6,0
54827,41,it,0.65,0.8,4,200,1,0
666434,41,hr,0.59,0.32,5,200,6,0
300364,23,hr,0.15,0.7,5,295,6,0
201545,36,sales,0.49,0.1,3,200,2,1
368747,41,it,0.04,0.67,3,200,6,1
34053,41,hr,0.65,0.25,5,194,6,0
478341,60,finance,0.43,0.24,5,195,6,1
991055,41,finance,0.65,0.93,6,200,6,0
829618,41,unknown,0.68,0.22,3,297,6,1
705146,28,finance,0.29,0.35,5,200,1,1
273176,41,hr,0.92,0.04,5,186,6,0
898021,41,it,0.34,0.85,3,200,6,1
14674,24,hr,0.86,0.41,6,200,5,0
901430,40,it,0.79,0.81,5,200,6,1
440596,27,unknown,0.06,0.23,6,284,6,0
221270,41,it,0.56,0.17,4,276,3,0
12457,49,unknown,0.35,0.37,5,200,8,0
70842,49,finance,0.02,0.08,5,200,6,0
897550,23,hr,0.98,0.92,5,235,8,0
583860,48,unknown,0.23,0.44,6,200,6,1
523805,41,sales,0.3,0.56,5,200,6,1
448373,41,finance,0.71,1.0,6,200,8,0
86213,36,sales,0.94,0.92,5,248,6,0
132189,25,operations,0.76,0.62,5,200,6,1
436763,41,finance,0.46,0.43,5,299,10,0
110768,39,finance,0.56,0.78,4,200,3,0
475448,41,operations,0.88,0.91,5,233,6,0
182779,48,finance,0.71,0.01,6,200,6,0
787066,54,sales,0.43,0.86,3,272,10,0
350834,41,hr,0.2,0.53,5,200,6,1
483914,41,hr,0.48,0.55,5,200,9,1
853225,52,sales,0.79,0.94,3,200,2,1
450065,37,operations,0.6,0.58,3,193,6,0
278752,41,hr,0.02,0.85,4,209,3,0
743251,41,it,0.94,0.54,2,185,6,0
758148,50,sales,0.15,0.84,5,200,6,1
495621,56,hr,0.19,0.01,5,200,6,0
804253,35,unknown,0.35,0.48,7,200,6,0
561505,41,operations,0.2,0.64,2,234,5,0
490924,27,hr,0.98,0.44,2,285,6,1
661425,41,it,0.45,0.5,7,200,6,0
623723,41,operations,0.27,0.15,5,203,9,0
472452,41,sales,0.17,0.34,7,200,6,0
534812,41,unknown,0.67,0.76,5,200,2,0
221313,59,it,0.23,0.31,5,151,6,0
578479,41,operations,0.93,0.46,6,235,6,0
402349,41,hr,0.26,0.12,5,200,6,0
13607,41,operations,0.53,0.96,7,254,9,0
350810,41,hr,0.71,0.41,4,222,6,1
430056,41,unknown,0.09,0.34,5,187,6,0
550674,41,unknown,0.7,0.19,2,200,9,1
60527,41,it,0.05,0.02,6,200,8,0
850927,41,unknown,0.33,0.66,5,187,1,0
394812,53,operations,0.26,0.19,5,222,6,1
169223,45,hr,0.08,0.18,4,169,4,0
679834,41,finance,0.95,0.69,5,200,5,1
291055,41,unknown,0.24,0.63,6,200,1,0
580905,38,hr,0.82,0.53,6,186,7,0
129667,56,finance,0.94,0.24,5,200,6,0
120794,41,hr,0.39,0.96,6,274,6,0
497474,22,finance,0.23,0.22,2,176,9,0
700363,41,unknown,0.57,0.2,3,200,6,0
945107,41,finance,0.16,0.11,5,200,6,0
257596,41,sales,0.75,0.98,3,200,6,0
462299,28,hr,0.28,0.15,5,215,6,0
790065,41,hr,0.58,0.94,3,243,1,0
757271,48,hr,0.37,0.94,7,200,6,1
997596,41,finance,0.36,0.67,5,200,9,1
65861,41,finance,0.02,0.52,5,165,8,0
499651,41,hr,0.24,0.08,5,200,4,0
801261,41,hr,0.9,0.3,5,200,6,1
456633,54,finance,0.55,0.78,5,200,3,0
554906,41,sales,0.7,0.35,6,270,6,0
890578,28,operations,0.51,0.04,4,208,5,0
202871,47,unknown,0.91,0.59,7,200,6,0
761627,41,finance,0.1,0.82,5,282,7,0
945002,41,unknown,0.63,0.93,3,200,6,0
313900,33,finance,0.49,0.13,5,173,6,1
498913,41,hr,0.32,0.13,2,157,6,0
189695,32,finance,0.2,0.3,5,161,1,0
188704,22,unknown,0.65,0.83,7,283,6,0
700092,31,unknown,0.09,0.04,7,200,6,0
146448,41,hr,0.54,0.92,5,186,6,0
459682,34,operations,0.8,0.23,6,200,5,0
569151,41,unknown,0.58,0.46,5,207,5,1
608835,41,finance,0.07,0.37,5,204,5,1
47628,41,it,0.95,0.78,5,192,6,0
855689,27,hr,0.13,0.46,4,277,1,0
534039,41,finance,0.06,0.1,5,200,9,0
389086,41,unknown,0.98,0.23,4,191,6,1
864852,43,finance,0.23,0.62,5,234,6,1
825453,41,sales,0.61,0.63,5,200,6,0
154593,60,finance,0.5,0.04,3,200,9,0
571804,36,hr,0.37,0.68,4,278,6,1
528507,34,operations,0.35,0.52,7,298,7,0
300093,59,finance,0.58,0.61,5,273,7,1
61532,41,finance,0.47,0.37,2,200,2,0
860543,41,hr,0.72,0.7,7,200,6,0
797101,29,hr,0.58,0.18,5,200,5,1
290766,41,hr,0.05,0.94,5,247,6,0
34287,41,it,0.88,0.62,5,263,9,0
591633,41,hr,0.38,0.99,5,200,8,0
790375,50,hr,0.82,0.36,5,290,6,0
483236,41,finance,0.09,0.81,5,200,6,0
286046,41,finance,0.06,0.63,5,200,7,0
483469,34,operations,0.69,0.52,5,200,6,1
522920,41,finance,0.61,0.05,3,200,4,1
57315,41,finance,0.57,0.05,5,293,8,1
405766,41,finance,0.11,0.35,5,245,6,0
767824,43,operations,0.56,0.39,5,200,3,1
554535,41,it,0.28,0.29,2,200,3,0
10598,44,finance,0.96,0.72,5,195,10,1
571113,41,unknown,0.62,0.87,5,200,6,1
702982,56,unknown,0.1,0.99,4,200,6,1
637441,41,hr,0.25,0.48,7,200,6,0
590684,41,finance,0.37,0.08,5,200,6,0
308935,53,hr,0.18,0.92,5,186,6,0
227127,60,sales,0.19,0.51,5,200,3,0
11542,41,finance,0.38,0.31,4,176,6,1
915716,41,unknown,0.65,0.92,4,232,2,0
104561,41,finance,0.36,0.6,5,277,3,1
906031,41,finance,0.33,0.59,3,200,3,0
392307,45,hr,0.35,0.9,5,236,6,0
487290,59,unknown,0.28,0.96,6,200,6,0
427002,35,sales,0.36,0.17,4,200,6,1
404498,41,operations,0.59,0.88,7,200,3,1
35986,39,sales,0.89,0.91,6,200,6,0
761691,41,sales,0.16,0.1,6,296,6,1
613034,22,operations,0.2,0.04,5,200,6,1
579769,43,finance,0.22,0.09,7,224,6,0
109042,28,operations,0.72,0.56,5,297,10,1
434242,46,it,0.26,0.12,5,200,7,1
450635,41,sales,0.93,0.8,3,195,6,1
169409,41,sales,0.96,0.66,6,200,10,1
12676,41,it,0.42,0.84,5,200,3,0
441524,41,unknown,0.6,0.39,5,200,6,0
735317,31,sales,0.99,0.99,5,292,1,1
57880,30,it,0.55,0.82,7,169,6,0
463561,41,operations,0.84,0.21,5,200,6,1
565723,55,sales,0.97,0.63,4,200,2,1
918530,41,it,0.23,0.23,2,200,6,0
431190,27,sales,0.76,0.73,5,235,10,0
912905,38,finance,0.09,0.44,5,200,6,1
548051,58,it,0.38,0.57,5,200,6,1
469453,41,operations,0.29,0.65,3,174,9,1
453722,33,hr,0.74,0.23,5,200,9,1
165816,41,operations,0.81,0.71,4,200,10,1
278809,41,hr,0.87,1.0,5,260,6,0
725675,25,finance,0.41,0.95,4,200,7,0
616316,41,operations,0.65,0.84,5,200,6,1
175920,41,finance,0.56,0.29,5,298,6,0
814175,49,sales,0.56,0.43,2,200,6,0
230592,41,sales,0.22,0.81,5,200,10,0
266519,41,operations,0.81,0.99,5,200,6,0
197875,41,sales,0.83,0.9,2,163,7,0
912016,41,sales,0.38,0.69,5,200,6,1
663293,41,operations,0.31,0.6,5,200,5,0
660489,42,operations,0.68,0.52,5,271,6,1
93590,53,finance,0.47,0.78,5,288,10,0
134347,41,hr,0.02,0.19,5,227,7,0
706560,41,unknown,0.96,0.48,3,200,6,0
636642,26,finance,0.03,0.56,7,200,6,1
532605,58,sales,0.58,0.75,2,185,3,0
940975,50,it,0.45,0.07,7,200,6,0
733417,24,sales,0.74,0.72,3,200,10,0
776474,41,operations,0.62,0.83,3,200,6,0
502998,41,finance,0.22,0.52,5,153,6,0
484612,32,hr,0.76,0.22,6,200,5,1
88417,41,hr,0.96,0.89,6,200,6,0
482832,41,hr,0.33,0.63,3,200,6,0
907796,41,hr,0.42,0.6,5,241,6,0
962236,41,unknown,0.67,0.02,4,200,1,0
386928,41,finance,0.58,0.31,5,200,6,0
572355,41,operations,0.93,0.48,4,209,2,1
531851,41,sales,0.24,0.74,5,286,3,0
610499,41,sales,0.36,0.72,6,200,6,0
105519,49,finance,0.81,0.08,2,286,6,1
750407,41,it,0.18,0.16,5,200,3,0
539564,34,sales,0.36,0.55,5,193,6,0
943413,41,it,0.0,0.87,5,200,2,0
337841,41,hr,0.08,0.75,5,292,6,0
547842,41,operations,0.67,0.77,5,181,4,0
495939,41,it,0.49,0.9,4,164,8,0
982741,41,finance,0.42,0.43,6,181,6,0
944120,45,sales,0.67,0.11,5,200,6,0
411467,41,sales,0.56,0.84,5,196,7,0
452596,41,finance,0.03,0.64,5,225,7,1
727523,46,hr,0.74,0.21,2,163,6,0
8516,60,sales,0.67,0.47,5,200,6,1
210273,51,sales,0.08,0.48,5,200,10,0
684943,23,sales,0.27,0.06,4,186,7,0
470082,22,hr,0.62,0.37,3,200,6,1
464707,41,hr,0.85,0.04,7,179,6,1
502667,41,unknown,0.99,0.75,5,200,6,0
767925,41,unknown,0.43,0.89,4,204,7,0
443939,27,it,1.0,0.85,5,285,8,0
990268,41,sales,0.73,0.64,5,200,6,0
107020,41,finance,0.47,0.59,6,239,6,1
82325,57,it,0.9,0.39,7,200,9,0
6086,45,hr,0.48,0.47,2,185,5,1
366170,36,hr,0.71,0.44,5,285,6,1
244966,40,finance,0.7,0.61,7,200,8,0
936188,48,hr,0.8,0.55,5,200,6,1
979248,59,unknown,0.07,0.58,6,189,6,0
38525,41,finance,0.46,0.93,3,200,4,1
709723,41,unknown,0.8,0.6,5,200,6,0
363012,23,hr,0.87,0.84,5,200,6,1
302127,50,operations,0.15,0.27,5,200,6,1
542628,41,sales,0.33,0.55,5,200,6,0
778921,32,hr,0.55,0.39,5,215,9,0
417612,41,hr,0.79,0.36,4,196,6,1
14075,41,finance,0.38,0.33,4,200,6,0
237729,47,unknown,0.45,0.94,5,242,6,0
653390,41,hr,0.85,0.89,5,200,6,0
425409,41,hr,0.43,0.41,5,200,1,1
155748,29,finance,0.26,0.29,2,275,6,1
90526,41,unknown,0.48,0.4,7,200,8,0
940252,41,finance,0.4,0.8,4,200,6,0
999414,26,hr,0.7,0.1,2,200,6,0
731449,41,unknown,0.63,0.76,2,218,6,0
641743,41,hr,0.96,0.45,5,175,6,1
578520,42,finance,0.86,0.12,5,200,6,0
834073,41,finance,0.41,0.6,2,200,6,0
836151,55,sales,0.72,0.75,5,200,6,1
896395,41,sales,0.48,0.04,4,200,6,1
681178,41,hr,0.05,0.98,5,279,6,0
520601,39,sales,0.29,0.45,7,155,10,0
887573,41,it,0.48,0.58,4,200,8,0
810670,41,it,0.25,0.67,3,200,3,0
897327,41,operations,0.8,0.91,4,200,6,0
847907,41,finance,0.67,0.61,7,288,5,0
772187,41,operations,0.65,0.56,5,200,6,0
718436,41,hr,0.47,0.86,6,264,6,1
531002,41,finance,0.07,0.9,2,202,6,1
343143,45,hr,0.4,0.5,7,200,4,0
48844,41,unknown,0.21,0.48,5,200,3,0
450018,41,operations,0.46,0.36,5,194,6,0
960053,41,it,0.45,0.27,5,200,6,0
955644,41,finance,0.12,0.39,4,232,6,1
593984,41,hr,0.04,0.49,2,200,6,1
714063,27,hr,0.83,0.17,5,245,6,0
637350,57,unknown,0.51,0.89,5,201,6,1
581572,44,sales,0.99,0.69,5,200,6,0
780187,60,finance,0.16,0.81,5,268,6,1
834783,41,sales,0.92,0.34,6,200,6,0
724372,41,it,0.96,0.85,5,174,6,0
547022,53,operations,0.83,0.68,3,242,6,0
934464,41,sales,0.79,0.76,6,200,6,0
451278,41,unknown,0.79,0.92,5,244,1,0
680906,34,finance,0.68,0.19,4,184,5,0
726857,41,finance,0.97,0.83,5,200,3,0
444321,41,it,0.8,0.13,5,280,7,1
678488,52,hr,0.15,0.44,6,200,6,0
25370,29,it,0.24,0.72,6,200,6,1
543886,30,hr,0.68,0.62,5,200,6,0
80015,22,it,0.6,0.46,5,200,4,0
584452,41,hr,0.73,0.11,2,275,8,0
281028,24,finance,0.59,0.94,5,200,5,0
920885,41,finance,0.66,0.86,6,200,6,0
965996,41,sales,0.68,0.38,5,200,7,0
640180,41,hr,0.01,0.31,5,182,6,0
35554,32,hr,0.13,0.0,5,200,6,1
873819,39,hr,0.01,0.71,3,294,6,0
743498,41,finance,0.68,0.9,3,287,4,0
216379,41,unknown,0.58,0.05,5,200,7,0
497854,44,hr,0.73,0.6,5,292,6,1
31292,41,hr,0.49,0.08,3,238,6,0
877433,41,operations,0.36,0.36,5,200,9,0
241340,45,hr,0.61,0.49,2,164,6,1
592834,41,operations,0.5,0.48,3,183,3,0
793655,37,sales,0.86,0.63,5,200,4,1
843816,41,hr,0.46,0.62,4,200,6,0
918364,50,finance,0.94,0.98,5,200,6,0
229980,37,finance,0.58,0.01,5,256,4,0
449355,55,it,0.49,0.25,7,264,6,1
37143,41,unknown,0.27,0.8,5,200,6,0
148963,41,unknown,0.17,0.01,6,200,6,0
530359,27,finance,0.84,0.74,5,200,6,1
402944,55,operations,0.98,0.75,2,200,6,0
197708,39,hr,0.15,0.88,5,200,6,1
303677,42,operations,0.98,0.01,5,200,2,0
820082,40,finance,0.06,0.36,6,200,6,0
517098,41,finance,0.58,0.24,4,299,5,0
263328,41,hr,0.91,0.72,5,205,7,0
290176,42,hr,0.55,0.68,5,156,6,1
317634,41,finance,0.11,0.81,3,154,1,0
388792,41,hr,0.81,0.8,6,200,4,1
981543,41,sales,0.77,0.56,5,200,8,0
435122,41,sales,0.49,0.9,2,200,8,0
632541,41,finance,0.19,0.18,7,298,8,1
643031,54,finance,0.37,0.97,5,196,3,1
497321,30,unknown,0.81,0.5,5,261,6,1
815735,55,hr,0.84,0.34,5,200,6,1
585329,41,unknown,0.33,0.62,5,200,6,1
66311,41,hr,0.43,0.45,5,150,8,0
92793,48,operations,0.38,0.45,4,150,6,0
343384,49,sales,0.22,0.9,5,227,6,0
636117,51,finance,0.33,0.64,5,151,6,1
560292,41,hr,0.27,0.1,5,200,7,0
896262,43,finance,0.44,0.22,5,200,6,0
498022,41,hr,0.4,0.69,5,230,6,0
402306,41,unknown,0.99,0.81,7,247,6,0
551381,41,hr,0.56,0.52,5,200,6,1
220669,41,finance,0.0,0.18,5,200,7,0
936529,41,operations,0.88,0.28,5,200,8,0
879736,41,finance,0.63,0.8,5,200,6,1
928524,41,sales,0.78,0.63,4,290,10,0
12654,41,finance,0.82,0.56,7,213,6,0
715643,41,hr,0.96,0.24,5,264,6,1
411363,41,unknown,0.64,0.79,5,200,6,0
591777,41,hr,0.77,0.56,7,197,2,0
777153,41,hr,0.15,0.19,7,176,6,1
750990,31,hr,0.69,1.0,7,183,6,1
224531,41,operations,0.49,0.38,3,213,5,0
621460,30,sales,0.01,0.54,3,200,4,1
624723,41,unknown,0.59,0.84,3,200,1,0
523907,50,operations,0.84,0.71,5,200,5,0
945788,41,it,0.94,0.55,2,200,6,0
393785,41,operations,0.26,0.9,7,238,9,1
335967,41,operations,0.61,0.92,3,190,6,0
4346,59,sales,0.25,0.1,5,200,3,0
809132,37,finance,0.22,0.25,5,200,3,1
303668,41,it,0.52,0.64,5,200,10,1
16883,41,hr,0.43,0.89,5,222,6,0
567527,57,hr,0.26,0.96,5,200,1,0
281061,41,sales,0.88,0.85,5,200,5,1
446057,51,finance,0.69,0.85,5,286,6,1
476790,27,unknown,0.56,0.88,5,153,8,0
955252,37,it,0.01,0.53,5,246,6,1
970309,41,finance,0.8,0.49,4,184,6,0
836817,23,it,0.97,0.85,5,200,2,1
819779,41,unknown,0.34,0.52,7,200,6,0
200429,41,unknown,0.8,0.29,6,200,3,0
353291,42,finance,0.44,0.1,5,200,5,0
962934,41,finance,0.13,0.88,2,294,6,0
56001,22,unknown,0.84,0.3,7,272,5,0
828159,41,hr,0.07,0.4,5,200,3,0
449849,34,it,0.75,0.91,5,200,4,0
259554,24,operations,0.89,0.77,5,200,1,1
904186,58,hr,0.69,0.61,5,274,2,0
806099,47,it,0.27,0.18,6,200,6,1
990267,41,operations,0.94,0.3,5,200,6,0
838626,41,sales,0.88,0.21,5,266,6,1
79921,58,it,0.93,0.17,5,200,6,0
717327,49,it,0.84,0.84,5,200,6,1
374296,41,hr,0.93,0.94,5,279,6,1
381309,43,operations,0.81,0.82,2,166,6,0
680712,41,it,0.86,0.53,7,242,6,0
817430,41,hr,0.57,0.36,6,180,4,1
203373,29,sales,0.54,0.81,5,200,9,0
411886,23,it,1.0,0.59,4,200,3,1
37974,41,sales,0.57,0.73,6,300,10,1
342746,54,it,0.3,0.46,3,157,3,1
868482,41,unknown,0.11,0.81,2,200,1,0
458599,41,finance,0.91,0.42,5,200,9,1
945894,23,unknown,0.99,0.65,5,200,6,0
884670,56,finance,0.25,0.91,7,200,6,0
741672,41,hr,0.65,0.38,2,218,2,0
21875,41,sales,0.93,0.42,7,200,6,0
941403,41,hr,0.17,0.72,5,200,6,1
672386,41,finance,0.81,0.1,5,288,6,0
694907,41,it,0.72,0.31,4,235,2,0
681553,41,hr,0.75,0.35,5,235,6,0
929017,27,sales,0.06,0.01,5,200,6,1
171576,41,hr,0.78,0.29,5,209,10,0
310155,41,finance,0.44,0.58,5,200,9,1
625763,41,it,0.5,0.31,3,200,5,1
772844,37,unknown,0.42,0.27,5,287,2,0
150240,41,finance,0.28,0.88,5,200,6,1
893089,41,finance,0.99,0.95,6,227,9,1
698541,41,hr,0.49,0.86,5,200,5,1
929331,41,hr,0.98,0.65,5,293,6,0
985488,41,finance,0.72,0.75,5,261,4,1
962054,46,it,0.4,0.34,3,169,6,1
589945,40,hr,0.04,0.03,3,200,9,1
62350,41,finance,0.87,0.29,4,200,4,0
71422,38,finance,0.86,0.51,5,200,6,1
800908,30,sales,0.12,0.85,4,200,7,0
43906,41,it,0.21,0.22,5,194,4,1
984101,41,operations,0.76,0.87,7,160,7,1
150224,48,operations,0.07,0.94,5,180,6,0
249687,56,operations,0.15,0.03,5,200,6,0
77767,41,operations,0.56,0.84,6,220,6,0
585718,41,finance,0.38,0.14,4,262,6,0
563648,41,hr,0.33,0.69,7,200,3,0
837789,41,finance,0.8,0.18,5,265,6,1
285585,41,operations,0.38,0.13,3,292,6,0
498948,41,hr,0.56,0.44,5,171,4,0
114538,49,unknown,0.65,0.07,3,196,10,1
949616,41,finance,0.79,0.88,5,197,4,1
218579,48,unknown,0.59,0.9,5,200,7,1
461530,33,sales,0.33,0.5,5,200,6,0
951290,50,hr,0.09,0.58,5,200,5,1
627819,41,it,0.97,0.19,5,193,9,0
