Employee_ID,Age,Department,Satisfaction_Level,Last_Evaluation,Projects,Average_Monthly_Hours,Years_at_Company,Left
553398,50.0,Finance,0.22,0.48,,267,,0.0
889078,,Finance,0.04,0.38,,229,9.0,1.0
811782,,Sales,0.37,0.57,5.0,288,,0.0
703324,,Operations,0.88,0.9,,265,,1.0
400825,,Finance,0.02,0.08,,999,7.0,
152353,,finanCe,0.02,0.68,,999,,
627777,,Finance,0.72,0.15,,238,6.0,
500535,23.0,finanCe,0.28,0.34,6.0,205,10.0,1.0
157690,29.0,Sales,0.62,0.37,4.0,999,,
949264,31.0,Hr,0.76,0.29,4.0,263,3.0,
167946,,Hr,0.98,0.11,,190,2.0,1.0
393591,,finanCe,0.46,0.61,,166,,0.0
560209,,IT,0.39,0.46,,999,10.0,1.0
994850,47.0,,0.72,0.07,,999,3.0,0.0
117868,43.0,Finance,0.23,0.06,,999,,0.0
402886,53.0,Sales,0.17,0.44,,267,1.0,0.0
185005,53.0,Finance,1.0,0.23,3.0,297,2.0,1.0
708338,41.0,Finance,0.2,0.2,,269,5.0,1.0
224668,50.0,HR,0.55,0.51,,227,,0.0
452218,42.0,HR,0.92,0.95,4.0,167,,0.0
195348,,,0.35,0.98,,999,3.0,0.0
347581,55.0,Sales,0.88,0.18,6.0,193,5.0,
568783,46.0,Operations,0.15,0.33,,307,,1.0
230275,46.0,HR,0.43,0.3,5.0,301,,
873885,47.0,HR,0.83,0.8,3.0,999,,
84018,43.0,Operations,0.85,0.92,,999,1.0,1.0
646670,,HR,0.6,0.44,,999,,0.0
868803,36.0,IT,0.38,0.58,,999,3.0,
658091,52.0,,0.55,0.8,,307,10.0,1.0
935066,,HR,0.88,0.43,,999,,1.0
743857,46.0,HR,0.34,0.04,7.0,999,,
760171,,finanCe,0.94,0.67,,999,,
858945,,Finance,0.98,0.92,,999,,0.0
245871,,HR,0.56,0.67,3.0,999,,
586289,45.0,finanCe,0.44,0.36,2.0,282,8.0,0.0
75939,25.0,HR,0.14,0.7,7.0,999,,
942749,,,0.98,0.11,5.0,999,,1.0
258180,,Finance,0.82,0.63,,999,8.0,0.0
271123,,HR,0.62,0.4,,999,,0.0
64649,56.0,,0.69,0.03,,244,1.0,1.0
850170,,Operations,0.15,0.8,,210,7.0,0.0
92979,,Operations,0.86,0.05,3.0,197,3.0,
199032,,Operations,0.8,0.71,4.0,999,1.0,1.0
567724,54.0,HR,0.85,0.51,,302,,0.0
853638,31.0,IT,0.86,0.29,6.0,294,9.0,1.0
144863,60.0,,0.44,0.04,4.0,181,,
818094,37.0,Operations,0.47,0.9,7.0,999,6.0,
93904,,finanCe,0.56,0.13,4.0,183,5.0,0.0
795153,,,0.45,0.03,,999,,1.0
688359,26.0,IT,0.23,0.23,4.0,999,,0.0
196420,,IT,0.71,0.61,,999,6.0,0.0
485222,,Sales,0.6,0.78,3.0,304,4.0,
561256,24.0,Operations,0.56,0.41,6.0,999,,0.0
307514,,finanCe,0.15,0.61,7.0,166,,0.0
955564,22.0,Operations,0.42,0.95,3.0,190,,0.0
948594,31.0,IT,0.42,0.88,,999,,0.0
489120,,Operations,0.85,0.84,,271,,
833811,57.0,Sales,0.03,0.13,,999,1.0,0.0
580706,32.0,finanCe,0.73,0.37,3.0,999,,0.0
160783,,HR,0.04,0.26,4.0,999,,
31004,,HR,0.0,0.71,,999,,
692072,52.0,Sales,0.06,0.52,7.0,999,4.0,1.0
712225,,HR,0.51,0.14,4.0,293,,0.0
633503,,HR,0.75,0.63,7.0,999,8.0,1.0
381560,31.0,Sales,0.37,0.79,7.0,244,,0.0
944075,,finanCe,0.84,0.68,,999,,0.0
726647,34.0,finanCe,0.7,0.62,3.0,999,,1.0
726435,28.0,,0.28,0.98,,999,,
103603,,HR,0.83,0.8,7.0,283,,0.0
44829,,Operations,0.77,0.83,,291,,1.0
643718,59.0,IT,0.27,0.03,2.0,231,,
876255,,Sales,0.76,0.8,,999,,0.0
617570,22.0,Operations,0.94,0.75,,999,,
585327,57.0,Hr,0.9,0.93,,999,10.0,1.0
947399,,Sales,0.17,0.07,5.0,181,5.0,
274049,,,0.53,0.91,2.0,240,,
473391,48.0,finanCe,0.66,0.41,,999,9.0,
80030,58.0,finanCe,0.74,0.31,,999,,1.0
436766,32.0,Sales,0.62,0.56,4.0,999,8.0,1.0
591106,29.0,IT,0.88,0.17,3.0,230,,
190791,48.0,Operations,0.63,0.76,3.0,999,,1.0
631952,,HR,0.46,0.63,6.0,999,8.0,1.0
614960,57.0,HR,0.93,0.76,4.0,236,1.0,
94690,,Hr,0.94,0.26,4.0,999,6.0,
93615,,Hr,0.08,0.02,4.0,211,,
26983,,Finance,0.12,0.58,,224,,0.0
625051,,finanCe,0.99,0.6,5.0,999,7.0,
56331,,Finance,0.17,0.46,6.0,220,,1.0
608824,,HR,0.71,0.86,6.0,999,9.0,0.0
963971,35.0,IT,0.54,0.91,6.0,221,7.0,0.0
900538,25.0,Sales,0.54,0.44,4.0,999,,1.0
222698,,,0.78,0.79,,264,8.0,0.0
1859,,finanCe,0.6,0.17,5.0,303,3.0,0.0
401847,,Operations,0.31,0.69,,999,,1.0
87448,57.0,Sales,0.45,0.05,,999,8.0,
291909,43.0,Finance,0.26,0.35,7.0,153,10.0,
399949,32.0,Sales,0.06,0.32,,999,,1.0
610416,51.0,Sales,0.22,0.85,,999,4.0,
272268,53.0,Finance,0.52,0.2,6.0,999,,0.0
358954,,Operations,0.44,0.51,6.0,287,,
60421,22.0,IT,0.61,0.12,,999,1.0,1.0
997323,27.0,Hr,0.46,0.12,,999,,0.0
125063,,Finance,0.62,0.4,6.0,216,10.0,1.0
917890,35.0,Sales,0.75,0.07,4.0,264,1.0,
615707,27.0,Sales,0.99,0.3,6.0,263,,
219527,53.0,HR,0.33,0.76,2.0,999,,1.0
769105,,Sales,0.83,0.51,4.0,200,,1.0
688473,25.0,Hr,0.79,0.75,,201,,
558777,,finanCe,0.51,0.95,5.0,999,,0.0
972393,55.0,Operations,0.11,0.51,,999,,
929267,,Operations,0.99,0.46,4.0,207,,1.0
366726,53.0,Finance,0.41,0.48,3.0,999,10.0,0.0
430833,48.0,finanCe,0.81,0.04,2.0,999,3.0,0.0
693287,40.0,finanCe,0.92,0.03,,999,10.0,
679471,,finanCe,0.79,0.57,,249,10.0,
95774,,HR,0.84,0.73,,999,6.0,1.0
509178,,Operations,0.42,0.62,,999,,1.0
997368,,Finance,0.61,0.32,,208,,
301154,,IT,0.56,0.42,,246,10.0,0.0
375517,,finanCe,0.81,0.13,,161,,0.0
154092,,Sales,0.62,0.83,4.0,999,5.0,1.0
837464,29.0,Sales,0.86,0.29,,250,,0.0
362384,,Finance,0.48,0.04,,194,,0.0
868296,,finanCe,0.65,0.18,,166,,1.0
758353,26.0,HR,0.41,0.58,6.0,999,5.0,1.0
489529,49.0,finanCe,0.9,0.79,,999,4.0,0.0
57754,43.0,HR,0.32,0.9,7.0,288,5.0,1.0
843630,,finanCe,0.88,0.45,,181,,1.0
287400,,Operations,0.79,0.2,2.0,181,2.0,1.0
657994,42.0,finanCe,0.38,0.42,,999,1.0,
307910,27.0,Hr,0.84,0.3,6.0,250,,
648535,,,0.87,0.92,,999,,0.0
924789,,finanCe,0.7,0.49,,999,3.0,1.0
234170,,IT,0.36,0.97,,999,,1.0
168175,31.0,HR,0.89,0.13,3.0,226,9.0,
327946,37.0,,0.56,0.41,6.0,283,4.0,1.0
460898,38.0,Finance,0.53,0.22,5.0,999,,
563287,38.0,HR,0.94,0.08,7.0,295,,
442267,,HR,0.37,0.15,2.0,266,6.0,
620088,29.0,Finance,0.89,0.21,,166,3.0,0.0
994569,,,0.22,0.86,,244,,0.0
632888,,Hr,0.38,0.38,,260,3.0,0.0
109067,,HR,0.89,0.36,3.0,260,5.0,0.0
655919,,,0.31,0.94,4.0,999,,
532347,50.0,IT,0.79,0.64,4.0,999,,0.0
860693,24.0,Sales,0.79,0.68,,298,10.0,0.0
388145,60.0,HR,0.14,0.38,2.0,999,10.0,0.0
312163,,Finance,0.39,0.48,3.0,999,,
198980,53.0,IT,0.94,0.7,,999,1.0,
366701,,Finance,0.9,0.01,,203,1.0,
578346,,finanCe,0.53,0.9,,999,6.0,
739838,46.0,Operations,0.83,0.75,3.0,999,9.0,0.0
44383,57.0,Operations,0.19,0.29,2.0,223,,0.0
884233,47.0,Sales,0.11,0.49,6.0,999,,1.0
700238,,,0.54,0.73,4.0,295,10.0,
321114,,IT,0.45,0.85,6.0,233,,
57027,59.0,Hr,0.88,0.68,5.0,196,4.0,0.0
931307,40.0,Operations,0.7,0.17,7.0,999,,1.0
211317,,HR,0.22,0.99,3.0,245,,1.0
887335,53.0,Operations,0.53,0.27,,264,,1.0
834424,27.0,finanCe,0.27,0.0,3.0,999,,1.0
100032,32.0,Finance,0.24,0.25,7.0,999,,0.0
882438,,Sales,0.42,0.41,6.0,206,,
985924,57.0,,0.87,0.09,3.0,241,6.0,1.0
465700,,Hr,0.15,0.17,,999,5.0,0.0
502808,,IT,0.0,0.47,,159,,1.0
716798,,Sales,0.98,0.96,4.0,999,,0.0
413768,57.0,Operations,0.64,0.47,5.0,999,8.0,
865929,,Hr,0.06,0.3,5.0,999,,0.0
655617,58.0,Operations,0.88,0.39,,999,6.0,1.0
852589,40.0,finanCe,0.48,0.7,7.0,999,,0.0
122429,32.0,Sales,0.02,0.93,,999,,1.0
682003,25.0,,0.9,0.1,,999,8.0,1.0
313559,,IT,0.55,0.84,,999,3.0,0.0
994594,,Finance,0.84,0.7,5.0,167,,0.0
976872,,Finance,0.72,0.09,3.0,999,,
340736,,Sales,0.86,0.09,6.0,205,3.0,1.0
101408,,,0.5,0.23,,999,,1.0
144098,44.0,Finance,0.07,0.47,,999,,1.0
715596,,Sales,0.18,0.08,2.0,999,,1.0
211279,,HR,0.38,0.85,,999,4.0,0.0
666245,,Sales,0.54,0.6,,268,2.0,1.0
664815,,Sales,0.1,0.77,7.0,240,2.0,
397535,47.0,HR,0.66,0.64,,999,,
166685,30.0,Finance,0.76,0.94,4.0,252,,
979395,,Operations,0.68,0.36,,999,,1.0
417943,,,0.33,0.16,,999,,1.0
751236,33.0,IT,0.71,0.67,,999,6.0,
228193,,finanCe,0.73,0.61,2.0,999,,1.0
790512,47.0,Finance,0.61,0.44,,195,8.0,1.0
938071,,finanCe,0.85,0.83,2.0,237,1.0,
214684,28.0,Finance,0.67,0.1,,999,,0.0
817511,,finanCe,0.24,0.84,2.0,209,,
900494,,Sales,0.65,0.2,,214,,0.0
940823,40.0,Sales,0.47,0.14,2.0,194,,
240599,29.0,Sales,0.96,0.8,,999,,
492453,36.0,finanCe,0.79,0.93,,259,,0.0
75390,,HR,0.24,0.12,4.0,197,8.0,1.0
606825,33.0,IT,0.98,0.9,2.0,999,,1.0
999442,,Hr,0.03,0.12,2.0,999,,
878601,41.0,Hr,0.81,0.08,,233,,0.0
570299,,Operations,0.49,0.97,3.0,999,7.0,
397799,58.0,,0.85,0.1,4.0,194,1.0,1.0
529523,41.0,Sales,0.04,0.48,,999,1.0,0.0
326235,29.0,Operations,0.27,0.3,5.0,218,2.0,
500085,49.0,Hr,0.16,0.22,,999,,0.0
72540,40.0,Operations,0.36,0.6,,999,8.0,
352004,40.0,Hr,0.57,0.07,,999,4.0,
546274,,HR,0.02,0.4,,194,,0.0
387816,,finanCe,0.88,0.77,,999,,0.0
71868,32.0,finanCe,0.76,0.98,,279,5.0,0.0
819695,,Hr,0.36,0.82,6.0,999,2.0,1.0
398166,55.0,Hr,0.77,0.67,,221,,0.0
486015,,Operations,0.58,0.24,,999,2.0,0.0
331715,26.0,Operations,0.36,0.3,2.0,219,4.0,
96552,59.0,,0.63,0.5,,169,3.0,
907771,41.0,finanCe,0.61,0.24,6.0,999,10.0,1.0
605936,,Hr,0.24,0.85,6.0,228,8.0,
716155,54.0,,0.47,0.66,5.0,190,,0.0
27808,,Finance,0.1,0.77,4.0,999,,
797981,29.0,Operations,0.45,0.43,4.0,999,,1.0
864321,,Operations,0.33,0.83,,194,,0.0
739277,47.0,HR,0.66,0.58,6.0,999,10.0,1.0
864952,34.0,IT,1.0,0.59,6.0,999,,
84577,,Sales,0.12,0.81,4.0,999,,
622860,,Operations,0.97,0.34,,999,,
768255,,IT,0.48,0.37,3.0,153,,1.0
201407,,HR,0.65,0.21,4.0,254,10.0,0.0
507605,37.0,HR,0.1,0.76,,999,,
782863,,Hr,0.66,0.26,,183,,
196365,55.0,HR,0.07,0.18,3.0,307,,
463292,,Operations,0.03,0.79,7.0,269,,1.0
150093,,IT,0.74,0.42,6.0,999,2.0,
95454,,finanCe,0.72,0.64,,999,,1.0
769433,40.0,finanCe,0.27,0.82,3.0,999,10.0,1.0
645014,41.0,Hr,0.26,0.54,6.0,999,,
573644,24.0,Hr,0.86,0.14,,999,,0.0
924104,36.0,HR,0.44,0.4,7.0,999,,0.0
66284,36.0,Operations,0.61,0.65,5.0,258,3.0,1.0
971857,56.0,HR,0.18,0.54,2.0,209,,0.0
631474,,Finance,0.59,0.28,3.0,999,4.0,1.0
818403,40.0,Sales,0.69,0.24,5.0,999,9.0,1.0
923697,24.0,,0.93,0.58,7.0,999,8.0,
700879,38.0,Operations,0.63,0.24,,222,,0.0
692055,,Finance,0.31,0.32,,999,2.0,1.0
930763,,,0.11,0.62,,999,,0.0
558687,44.0,Sales,0.37,0.11,,999,,0.0
804456,45.0,Hr,0.3,0.24,,999,5.0,0.0
403826,,HR,0.27,0.84,3.0,999,1.0,1.0
78148,,Finance,0.41,1.0,2.0,999,,1.0
630498,,finanCe,0.73,0.71,,237,,1.0
442420,30.0,Sales,0.59,0.34,6.0,999,3.0,0.0
579030,49.0,finanCe,0.06,0.06,5.0,235,,1.0
73431,,Operations,0.54,0.06,2.0,291,10.0,
134607,42.0,Finance,0.41,0.16,,999,,0.0
263405,59.0,Hr,0.18,0.84,,194,10.0,0.0
497752,50.0,finanCe,0.68,0.74,,260,9.0,0.0
10053,,finanCe,0.45,0.06,,302,8.0,1.0
245480,,Finance,0.53,0.91,,999,4.0,0.0
30916,,Hr,0.6,0.1,,309,8.0,1.0
643748,48.0,Hr,0.59,0.5,,199,1.0,1.0
562806,32.0,Operations,0.87,0.02,,999,6.0,0.0
158523,,Hr,0.24,0.31,,155,10.0,0.0
357430,,finanCe,0.98,0.94,,999,4.0,0.0
350743,,,0.06,0.91,,999,1.0,
264545,,HR,0.12,0.11,4.0,999,10.0,0.0
685297,42.0,Hr,0.17,0.99,,271,9.0,0.0
913857,,Hr,0.63,0.77,5.0,999,8.0,
224405,,finanCe,0.55,0.63,7.0,999,,0.0
491466,22.0,IT,0.71,0.89,3.0,999,,1.0
637133,33.0,Sales,0.13,0.69,5.0,294,10.0,1.0
210699,,HR,0.04,0.99,3.0,999,10.0,
19775,35.0,Operations,0.57,0.01,,166,3.0,1.0
66381,,Operations,0.86,0.77,,999,6.0,1.0
760218,38.0,finanCe,0.43,0.95,,163,,1.0
239282,,IT,0.38,0.07,,999,9.0,1.0
848899,,Operations,0.87,0.76,2.0,999,,
312386,41.0,Finance,0.32,0.38,,999,,1.0
540865,27.0,finanCe,0.54,0.54,3.0,250,,
836251,,,0.99,0.0,,187,,
972554,51.0,IT,0.48,0.84,,251,2.0,0.0
358184,45.0,,0.1,0.51,,999,,
999113,27.0,Hr,0.59,0.94,,999,,0.0
260046,43.0,HR,0.18,0.82,,999,,0.0
734683,,HR,0.96,0.24,,204,6.0,0.0
896113,31.0,Hr,0.45,0.13,,260,,0.0
435754,44.0,,0.11,0.52,2.0,999,7.0,1.0
34065,23.0,Hr,0.6,0.58,2.0,262,,1.0
224490,41.0,Hr,0.28,0.82,,999,10.0,0.0
409238,,Operations,0.39,1.0,7.0,180,,1.0
194197,31.0,IT,0.8,0.15,4.0,304,,0.0
446405,,Hr,0.23,0.07,2.0,999,,1.0
3642,,IT,0.48,0.77,7.0,200,,1.0
201993,32.0,,0.26,0.59,,999,6.0,1.0
993539,,HR,0.36,0.06,,999,,1.0
223774,25.0,HR,0.42,0.83,7.0,999,8.0,
348064,58.0,HR,0.56,0.11,,269,,1.0
121044,,Hr,0.5,0.86,,304,,1.0
282966,35.0,IT,0.69,0.86,4.0,999,,0.0
118142,,IT,0.94,0.07,,284,,1.0
183306,22.0,IT,0.05,0.4,,999,,0.0
929368,,Sales,0.38,0.96,6.0,270,,
132105,,IT,0.48,0.6,,222,,1.0
637094,,Sales,0.49,0.63,7.0,234,9.0,1.0
695847,,,0.2,0.05,,999,8.0,
701374,22.0,finanCe,0.07,0.81,,282,9.0,
479686,,Operations,0.21,0.25,5.0,999,1.0,
274100,,,0.91,0.32,6.0,999,,1.0
430066,,HR,0.44,0.97,2.0,171,,1.0
870306,,Sales,0.72,0.12,,258,10.0,1.0
924772,,Finance,0.34,0.67,,217,,0.0
51470,48.0,HR,0.58,0.72,,999,5.0,1.0
845927,,finanCe,0.24,0.59,5.0,260,5.0,0.0
196751,23.0,finanCe,0.49,0.25,6.0,999,2.0,
430524,,Hr,0.27,0.5,,999,9.0,
258865,30.0,Hr,0.4,0.29,5.0,999,,
331822,,finanCe,0.09,0.96,7.0,226,8.0,1.0
141518,48.0,IT,0.25,0.23,,237,2.0,
776574,30.0,,0.71,0.33,4.0,999,3.0,
588647,33.0,HR,0.27,0.72,,293,,0.0
82627,53.0,Hr,0.52,0.84,7.0,212,,0.0
831568,,,0.48,0.54,,999,,1.0
148366,59.0,finanCe,0.18,0.77,,273,,0.0
923741,59.0,Operations,0.22,0.27,,252,8.0,0.0
208495,49.0,finanCe,0.51,0.38,,999,10.0,
760551,29.0,Finance,0.5,0.89,,999,,1.0
304586,,Sales,0.52,0.08,7.0,225,,1.0
885866,54.0,Hr,0.77,0.12,,999,6.0,
40805,,HR,0.28,0.14,4.0,999,10.0,
456226,58.0,finanCe,0.55,0.82,,164,,0.0
529898,32.0,Sales,0.49,0.96,,281,,
566101,,,0.0,0.28,,160,,0.0
273669,,HR,0.28,0.67,5.0,999,,1.0
273939,,HR,0.46,0.09,4.0,230,9.0,
189438,28.0,Sales,0.66,0.36,6.0,280,9.0,
974468,48.0,finanCe,0.47,0.12,5.0,251,,
911253,37.0,IT,0.04,0.99,,260,,1.0
870073,,,0.15,0.1,,232,,0.0
751201,32.0,Finance,0.62,0.31,3.0,999,,0.0
78620,,finanCe,0.34,0.14,4.0,236,9.0,1.0
271847,45.0,,0.01,0.94,5.0,192,6.0,0.0
821394,27.0,IT,0.76,0.28,,999,2.0,1.0
393251,,IT,0.51,0.11,,247,,
672193,36.0,,0.78,0.72,6.0,999,,0.0
534383,,Operations,0.46,0.93,,999,,1.0
820090,,HR,0.47,0.76,,999,,
416573,33.0,Finance,0.48,0.78,6.0,999,8.0,0.0
478307,50.0,Hr,0.96,0.27,5.0,156,,1.0
807165,,finanCe,0.1,0.1,,264,6.0,1.0
356838,50.0,Finance,0.44,0.33,5.0,999,,1.0
935837,24.0,IT,0.68,0.59,,205,,
585700,,Hr,0.93,0.07,7.0,999,,0.0
255794,36.0,HR,0.27,0.05,2.0,999,6.0,
185215,34.0,Sales,0.37,0.08,3.0,183,2.0,
415972,,,0.47,0.78,5.0,283,4.0,
915187,41.0,Hr,0.19,0.1,,195,,
783106,,,0.7,0.86,6.0,999,4.0,
365936,28.0,Operations,0.23,0.28,5.0,999,,1.0
160420,,IT,0.97,0.08,,272,2.0,0.0
854796,32.0,Sales,0.31,0.26,2.0,200,4.0,
827649,30.0,Finance,0.02,0.67,,196,,0.0
652501,26.0,Sales,0.36,0.21,2.0,999,4.0,
795862,,IT,0.71,0.94,6.0,999,,0.0
408599,,finanCe,0.49,0.42,,999,4.0,0.0
380757,50.0,,0.22,0.52,,999,,
328650,,,0.54,0.19,7.0,999,1.0,0.0
998025,45.0,,0.01,0.51,3.0,999,8.0,0.0
994452,,finanCe,0.75,0.94,,270,6.0,1.0
312046,22.0,HR,0.93,0.05,,287,,
375954,41.0,,0.96,0.59,,999,,0.0
678602,59.0,IT,0.62,0.07,4.0,248,,
290804,,Sales,0.45,0.49,,173,,
952810,,Hr,0.29,0.85,,181,,0.0
136789,,Finance,0.32,0.49,,205,,
223947,,Sales,0.24,0.66,5.0,153,3.0,
785087,33.0,Operations,0.12,0.79,,999,,0.0
247581,56.0,Operations,0.17,0.37,,999,,0.0
889697,,Sales,0.85,1.0,3.0,243,3.0,0.0
53438,50.0,,0.21,0.39,3.0,227,5.0,
314700,,,0.48,0.97,,999,8.0,0.0
856663,38.0,IT,0.76,0.87,7.0,999,9.0,
657861,55.0,Sales,0.1,0.79,,999,,1.0
61457,,,0.1,0.92,7.0,999,7.0,1.0
993700,,Finance,0.77,0.72,,999,,1.0
927727,,Hr,0.63,0.54,3.0,170,3.0,
867497,,HR,0.73,0.19,,167,6.0,0.0
824522,48.0,,0.07,0.78,,229,2.0,
704517,,Sales,0.81,0.43,5.0,999,4.0,0.0
611192,58.0,Hr,0.35,0.89,5.0,999,,1.0
780508,44.0,finanCe,0.99,0.03,6.0,999,,0.0
984934,50.0,finanCe,0.12,0.81,6.0,999,7.0,
406512,,Sales,0.27,0.88,6.0,289,,1.0
912708,,Sales,0.13,0.17,,999,9.0,
457249,49.0,Sales,0.81,0.47,,999,,1.0
904771,,IT,0.33,0.4,4.0,243,,
151334,48.0,Operations,0.69,0.29,,189,8.0,0.0
329499,44.0,Sales,0.13,0.32,7.0,201,,
4295,,Sales,0.46,0.79,2.0,157,,1.0
334033,,finanCe,0.09,0.05,,200,5.0,1.0
983456,41.0,IT,0.82,0.83,6.0,999,1.0,0.0
818980,,Operations,0.4,0.72,,206,,1.0
690317,,Hr,0.31,0.06,,245,,0.0
168618,,IT,0.41,0.78,5.0,999,3.0,1.0
444539,25.0,IT,0.13,0.52,,202,,1.0
474229,,IT,0.61,0.05,,999,,0.0
158144,30.0,Finance,0.63,0.31,,297,,1.0
724334,35.0,Finance,0.26,0.46,,999,,
740305,,Hr,0.7,0.88,2.0,999,,1.0
19586,54.0,IT,0.65,0.56,3.0,235,,0.0
121493,,Sales,0.8,0.61,,999,,0.0
44887,,Sales,0.59,0.57,2.0,260,,1.0
80796,,,0.76,0.1,4.0,242,,1.0
863016,37.0,Operations,0.34,0.39,,999,1.0,
481744,32.0,HR,0.78,0.26,,303,,1.0
811049,,finanCe,0.77,0.65,7.0,296,10.0,
737833,59.0,Operations,0.95,0.44,4.0,154,,1.0
957983,,Operations,0.83,0.46,2.0,306,,0.0
906734,,Sales,0.37,0.17,,999,9.0,
600245,31.0,finanCe,0.08,0.6,5.0,999,,1.0
218840,,Sales,0.04,0.71,5.0,220,3.0,1.0
357449,26.0,Operations,0.05,0.6,,999,10.0,0.0
188605,,,0.52,0.8,,179,,
60423,,finanCe,0.93,0.05,,165,9.0,1.0
771649,,HR,0.31,0.79,4.0,179,8.0,
932258,25.0,,0.41,0.8,,999,8.0,0.0
880596,,Hr,0.04,0.11,,999,5.0,0.0
389370,56.0,Operations,0.15,0.42,7.0,270,10.0,1.0
435923,,,0.22,0.5,2.0,224,3.0,0.0
498563,,,0.47,0.93,4.0,999,7.0,
2453,,Sales,0.89,0.85,,999,,0.0
190608,42.0,Hr,0.26,0.45,,225,,
149484,40.0,,0.36,0.61,,999,8.0,
284934,25.0,Operations,0.27,0.63,5.0,999,,
819708,,IT,0.36,0.01,5.0,209,9.0,1.0
527717,60.0,HR,0.88,0.24,,999,2.0,0.0
680464,55.0,,0.68,0.54,,999,3.0,
922437,,,0.7,0.03,,999,9.0,0.0
53343,,HR,0.09,0.1,7.0,274,,
416764,53.0,Operations,0.28,0.02,5.0,191,10.0,0.0
84119,,Finance,0.41,0.41,,999,,
877068,,Sales,0.55,0.12,,999,,1.0
186773,54.0,IT,0.22,0.19,3.0,224,5.0,
850435,58.0,finanCe,0.93,0.81,,238,7.0,1.0
711590,35.0,Finance,0.26,0.29,,290,,0.0
535525,,Sales,0.21,0.56,,999,1.0,1.0
508563,49.0,Sales,0.49,0.21,7.0,248,,
449432,,Operations,0.55,0.11,2.0,999,,0.0
800788,,,0.76,0.4,,255,8.0,1.0
272027,,Operations,0.84,0.41,,999,,
196818,46.0,finanCe,0.81,0.54,3.0,282,,0.0
124788,,,0.99,0.42,2.0,999,,0.0
739619,59.0,finanCe,0.75,0.41,,175,,1.0
666250,,IT,1.0,0.69,,253,,0.0
199255,,Sales,0.55,0.99,4.0,224,6.0,1.0
35739,53.0,Finance,0.86,0.56,3.0,999,7.0,
378293,,Sales,0.86,0.84,,999,3.0,
160212,,Operations,0.32,0.35,3.0,303,,
47285,,Hr,0.66,0.08,4.0,999,3.0,0.0
75155,,Hr,0.63,0.82,6.0,999,3.0,0.0
550712,39.0,finanCe,0.43,0.36,,247,,0.0
36588,39.0,,0.16,0.73,,999,4.0,0.0
844771,23.0,Finance,0.94,0.61,2.0,261,5.0,
235286,60.0,Sales,0.95,0.68,,999,1.0,1.0
155267,22.0,Hr,0.3,0.47,,288,,
117570,34.0,Hr,0.18,0.92,,999,2.0,1.0
857612,41.0,Finance,0.23,0.48,6.0,178,,0.0
431826,55.0,HR,0.11,0.22,,999,1.0,1.0
481124,47.0,Sales,0.15,0.44,7.0,999,4.0,
49355,58.0,Sales,0.05,0.38,,243,,1.0
384488,58.0,Sales,0.63,0.47,6.0,999,7.0,1.0
724236,33.0,Sales,0.91,0.79,,259,,
432059,60.0,Finance,0.9,0.39,,232,9.0,
789432,,,0.94,0.16,2.0,258,,1.0
590409,49.0,Hr,0.48,0.0,,151,3.0,
854547,,Sales,0.61,0.04,4.0,999,5.0,0.0
142907,34.0,Operations,0.03,0.25,4.0,210,,1.0
223701,,Hr,0.06,0.12,4.0,999,,
28083,56.0,HR,0.76,0.88,,291,3.0,0.0
399220,,finanCe,0.37,0.57,,999,10.0,1.0
964779,51.0,Sales,0.27,0.03,7.0,999,4.0,
23047,33.0,,0.58,0.91,,239,7.0,1.0
717068,,finanCe,0.23,0.13,,999,2.0,1.0
841616,39.0,Sales,0.97,0.66,,999,,
456747,44.0,Operations,0.61,0.72,2.0,306,,
338200,24.0,,0.69,0.41,5.0,251,7.0,1.0
211730,29.0,Operations,0.16,0.15,6.0,161,8.0,0.0
575720,,Sales,0.5,0.42,6.0,999,,1.0
872130,39.0,Hr,0.12,0.88,,999,,0.0
166453,44.0,IT,0.02,0.32,7.0,999,,
181648,52.0,finanCe,0.2,0.56,7.0,155,6.0,0.0
398776,27.0,,0.78,0.16,,252,,1.0
907756,,Sales,0.22,0.58,3.0,302,3.0,0.0
239210,58.0,HR,0.76,0.21,7.0,999,2.0,0.0
749304,41.0,IT,0.79,0.13,,217,,1.0
974703,34.0,HR,0.02,0.99,,153,5.0,
165628,,HR,0.77,0.62,7.0,999,6.0,1.0
109081,40.0,Operations,0.48,0.66,5.0,999,8.0,
718221,,Sales,0.51,0.05,,200,1.0,
752294,44.0,HR,0.58,0.19,5.0,152,,0.0
484188,24.0,Hr,0.69,0.15,,275,8.0,
39427,,finanCe,0.63,0.71,5.0,999,5.0,
319165,,finanCe,0.69,0.52,7.0,999,8.0,1.0
474349,57.0,Hr,0.94,0.51,2.0,999,,0.0
577997,23.0,IT,0.79,0.61,7.0,999,10.0,1.0
405219,,Finance,0.33,0.75,5.0,999,,0.0
815076,,Finance,0.44,0.15,5.0,999,,0.0
323163,33.0,Operations,0.19,0.87,6.0,999,9.0,0.0
202792,,finanCe,0.22,0.42,3.0,999,,0.0
95319,36.0,HR,0.56,0.89,7.0,230,,
933716,,finanCe,0.5,0.71,,182,5.0,0.0
869550,43.0,Operations,0.73,0.16,,999,8.0,0.0
918787,,finanCe,0.06,0.49,5.0,254,,1.0
654446,55.0,HR,0.47,0.24,2.0,198,1.0,0.0
