EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition,HoursPerProject,PerformanceRatio,TenureCategory,High_Risk_Employee
800267,41,hr,0.84,0.28,5,161,19,0,32.2,2.97,Experienced,0
643864,34,unknown,0.66,1,5,178,11,0,35.6,0.66,Experienced,0
720551,23,finance,0.65,0.85,8,217,0,0,27.12,0.77,New,0
875210,29,unknown,0.46,0.7,8,216,1,0,27,0.65,Mid,0
2678,41,unknown,0.47,0.74,5,168,16,0,33.6,0.63,Experienced,0
569398,41,finance,1,0.81,3,170,16,0,56.67,1.24,New,0
832191,41,it,0.95,0.93,2,120,19,0,60,1.02,Experienced,0
858700,45,hr,0.1,0.74,7,198,21,1,28.29,0.13,Experienced,0
949890,23,finance,0.44,0.43,6,177,0,0,29.5,1.02,Experienced,0
448723,51,unknown,0.52,0.59,8,219,24,0,27.38,0.88,Experienced,0
487844,41,it,0.93,1,5,218,13,0,43.6,0.93,New,0
779791,41,hr,0.83,0.64,6,177,12,0,29.5,1.3,Experienced,0
175458,41,hr,0.61,0.66,4,161,15,0,40.25,0.92,Experienced,0
454766,41,it,0.67,0.61,7,174,13,0,24.86,1.1,Experienced,0
511852,47,operations,0.04,0.62,6,182,23,1,30.33,0.06,Mid,0
171346,25,sales,0.5,0.36,3,151,0,0,50.33,1.42,Experienced,0
645167,41,operations,0.75,0.75,4,128,15,0,32,1,New,0
34889,29,hr,0.5,0.64,7,233,1,1,33.29,0.78,New,0
185401,41,hr,0.18,0.36,7,188,15,0,26.86,0.51,Experienced,0
114874,53,hr,0.71,0.33,5,186,28,0,37.2,2.14,Experienced,0
86482,58,it,1,0.67,6,180,35,0,30,1.48,Mid,0
753800,49,operations,0.81,0.87,4,167,24,0,41.75,0.93,Experienced,0
66677,59,unknown,0.49,0.42,7,192,37,0,27.43,1.17,Mid,0
783670,41,hr,0.4,0.78,6,213,12,0,35.5,0.52,Experienced,0
786191,41,finance,0.85,0.64,8,258,14,1,32.25,1.32,Mid,0
766449,41,finance,0.83,1,8,199,15,0,24.88,0.83,Mid,0
582466,45,hr,0.51,1,8,184,17,1,23,0.51,Experienced,0
912422,41,operations,0.3,0.72,6,205,12,1,34.17,0.42,Experienced,1
703349,41,hr,0.7,0.53,7,216,18,1,30.86,1.31,Experienced,0
251018,56,finance,0.57,0.51,7,205,28,0,29.29,1.11,Mid,0
830021,41,sales,0.65,0.75,7,193,14,0,27.57,0.87,Experienced,0
680840,41,unknown,0.43,0.48,8,199,15,1,24.88,0.89,Experienced,0
332772,41,hr,0.96,0.74,5,224,15,0,44.8,1.3,New,0
299648,41,operations,1,0.76,3,147,16,0,49,1.31,Experienced,0
701948,30,sales,0.35,0.71,8,202,7,1,25.25,0.5,Experienced,1
335896,59,unknown,0.8,0.7,5,152,36,0,30.4,1.13,Mid,0
150000,51,hr,0.42,0.71,4,147,24,0,36.75,0.59,New,0
502107,41,hr,0.77,0.84,8,207,15,0,25.88,0.92,Experienced,0
669779,41,sales,0.66,0.84,7,232,12,1,33.14,0.79,Experienced,0
889795,41,hr,0.89,0.93,7,212,18,0,30.29,0.95,Experienced,0
282236,41,unknown,0.41,0.73,2,136,18,0,68,0.55,New,0
625170,52,finance,0.44,0.33,6,211,24,1,35.17,1.32,Mid,0
49587,41,hr,0.81,0.51,7,195,14,1,27.86,1.59,Experienced,0
391304,41,sales,0.53,0.72,4,145,16,0,36.25,0.74,Experienced,0
698246,43,hr,0.64,0.6,5,175,15,1,35,1.07,Experienced,0
102451,41,unknown,0.96,0.86,6,159,13,0,26.5,1.11,Experienced,0
903189,46,it,0.07,0.36,7,290,22,1,41.43,0.19,Mid,1
861066,45,hr,0.41,0.72,5,193,23,1,38.6,0.58,Mid,0
836675,53,it,0.74,0.74,6,242,29,1,40.33,0.99,Experienced,0
854516,58,unknown,0.32,0.65,5,186,35,0,37.2,0.5,Mid,0
32477,29,sales,0.59,0.78,5,170,3,0,34,0.75,Experienced,0
175252,26,hr,1,0.83,7,191,4,0,27.29,1.21,Experienced,0
789364,52,unknown,0.67,0.86,6,160,30,0,26.67,0.78,Experienced,0
674552,41,hr,0.49,0.88,6,162,15,0,27,0.56,Experienced,0
487461,41,it,0.66,0.6,5,180,19,0,36,1.1,New,0
311814,26,hr,0.44,0.77,8,242,0,1,30.25,0.57,New,0
844310,37,unknown,0.36,0.77,8,184,15,1,23,0.47,Experienced,0
280194,41,hr,1,0.87,4,154,13,0,38.5,1.14,Experienced,0
227167,48,sales,0.63,0.51,7,214,19,0,30.57,1.23,Experienced,0
216403,41,hr,0.8,0.94,4,130,14,0,32.5,0.85,Mid,0
565699,41,it,0.64,0.53,8,216,14,1,27,1.21,Experienced,0
864355,41,operations,0.48,0.94,6,143,17,0,23.83,0.52,Experienced,0
350556,41,hr,0.48,0.48,7,202,13,0,28.86,1.02,Mid,0
349388,41,finance,0.63,0.8,6,193,19,0,32.17,0.79,Mid,0
427159,60,finance,1,0.63,3,158,35,0,52.67,1.58,Mid,0
853406,41,hr,0.43,0.5,8,165,15,1,20.62,0.86,Experienced,0
24113,56,unknown,0.53,0.52,5,195,28,1,39,1.02,Mid,0
90951,41,finance,0.58,0.57,8,220,19,0,27.5,1.03,Experienced,0
283824,44,finance,0.57,0.56,4,143,17,1,35.75,1.01,Experienced,0
117843,35,sales,0.97,0.65,4,148,8,0,37,1.5,Experienced,0
619638,41,sales,0.47,0.7,8,199,15,0,24.88,0.66,New,0
306762,41,finance,0.26,0.62,8,229,16,1,28.62,0.41,Experienced,1
842279,41,hr,0.44,0.55,5,172,19,0,34.4,0.8,Mid,0
854226,60,hr,0.6,0.85,5,190,38,0,38,0.71,Experienced,0
510452,41,hr,0.63,0.93,4,145,16,0,36.25,0.67,Experienced,0
575405,41,sales,0.43,0.67,5,173,16,0,34.6,0.64,Experienced,0
807173,41,hr,0.49,0.47,7,217,16,1,31,1.05,Experienced,0
238709,43,hr,0.39,0.33,8,226,16,1,28.25,1.19,Experienced,1
765997,41,hr,0.83,1,6,140,15,0,23.33,0.83,Experienced,0
755738,30,unknown,0.27,0.85,4,174,2,0,43.5,0.32,Mid,0
172647,41,finance,1,0.69,8,204,12,0,25.5,1.45,Experienced,0
362287,41,finance,0.94,0.76,8,233,16,1,29.12,1.24,Experienced,0
263806,41,hr,1,0.78,6,183,15,0,30.5,1.29,Mid,0
775865,41,it,0.38,0.76,6,226,17,1,37.67,0.5,Experienced,1
757498,41,finance,0.79,0.78,4,174,19,0,43.5,1.01,Experienced,0
842872,41,finance,0.76,0.96,8,190,19,0,23.75,0.79,Experienced,0
803189,45,hr,0.91,0.56,5,178,16,0,35.6,1.63,Experienced,0
866598,60,unknown,0.78,0.87,5,212,31,0,42.4,0.9,Experienced,0
905372,47,it,0.6,0.83,7,187,24,0,26.71,0.73,Experienced,0
249561,41,hr,0.29,0.64,8,228,17,1,28.5,0.45,New,1
453022,23,hr,0.36,0.67,8,215,0,0,26.88,0.54,Mid,1
22585,53,operations,0.84,0.75,8,207,24,0,25.88,1.12,Experienced,0
598688,41,finance,0.72,0.86,4,137,16,0,34.25,0.84,Experienced,0
868536,42,operations,0.58,0.53,6,171,17,0,28.5,1.1,Experienced,0
354993,42,finance,0.46,0.99,5,206,14,1,41.2,0.47,Experienced,0
470154,41,operations,0.52,0.66,8,205,14,1,25.62,0.79,Experienced,0
906176,41,finance,0.8,0.86,6,185,17,0,30.83,0.93,Experienced,0
494718,42,hr,0.68,0.7,8,237,17,1,29.62,0.98,Experienced,0
118838,41,hr,0.79,0.65,3,132,12,0,44,1.21,Experienced,0
101755,41,it,0.73,0.91,6,181,18,0,30.17,0.8,Experienced,0
357178,42,it,0.78,0.89,6,180,16,0,30,0.87,Mid,0
22090,47,it,0.64,0.78,7,206,25,1,29.43,0.81,Mid,0
527811,41,finance,0.82,1,7,199,17,0,28.43,0.82,Mid,0
492526,41,finance,0.84,0.75,3,136,19,0,45.33,1.13,Experienced,0
848309,38,it,0.65,0.73,6,171,12,0,28.5,0.89,Experienced,0
741461,38,operations,0.71,0.6,7,165,14,0,23.57,1.17,Experienced,0
537037,24,operations,0.52,0.54,4,165,0,0,41.25,0.96,Experienced,0
517513,41,operations,0.54,1,6,224,15,1,37.33,0.54,Mid,0
519536,52,finance,0.43,0.56,6,175,27,1,29.17,0.77,Experienced,0
482534,33,finance,0.75,0.5,6,194,5,1,32.33,1.51,Experienced,0
620483,41,unknown,0.57,0.31,5,151,16,0,30.2,1.85,Experienced,0
272262,49,sales,0.56,0.8,8,208,20,0,26,0.7,Experienced,0
33540,41,hr,0.55,0.78,2,128,13,1,64,0.7,New,0
636768,41,finance,0.98,0.57,2,120,16,0,60,1.73,Experienced,0
599173,34,finance,0.3,0.34,4,153,8,0,38.25,0.87,Experienced,0
757383,41,hr,0.57,0.82,6,201,15,0,33.5,0.69,Experienced,0
114576,41,finance,0.35,0.88,4,160,15,0,40,0.4,Experienced,0
888438,30,finance,0.55,0.69,5,162,8,0,32.4,0.78,Mid,0
672346,41,finance,0.87,0.8,7,167,12,0,23.86,1.09,Experienced,0
601547,41,operations,0.67,0.72,5,203,15,0,40.6,0.94,Experienced,0
489853,30,hr,0.82,0.62,5,205,5,0,41,1.32,New,0
310355,41,finance,0.87,0.72,7,176,18,1,25.14,1.21,Experienced,0
644912,41,hr,0.49,0.32,4,158,12,0,39.5,1.57,Experienced,0
356643,41,finance,0.79,0.71,6,206,15,0,34.33,1.11,Experienced,0
265717,48,hr,0.91,0.63,5,228,25,0,45.6,1.46,Experienced,0
969586,41,operations,0.79,0.67,6,167,13,0,27.83,1.18,Experienced,0
406840,41,finance,0.19,0.43,4,150,16,0,37.5,0.44,Mid,0
823617,41,unknown,0.34,0.89,6,177,15,0,29.5,0.39,Experienced,0
249335,41,sales,1,0.68,5,164,19,0,32.8,1.47,Experienced,0
202999,41,operations,0.79,0.64,7,216,19,1,30.86,1.24,Experienced,0
270684,41,unknown,0.15,0.35,7,211,13,1,30.14,0.43,Experienced,1
269770,28,hr,0.57,0.45,3,172,5,0,57.33,1.26,Experienced,0
513221,41,operations,0.86,0.94,5,176,14,0,35.2,0.92,Experienced,0
697807,51,finance,1,0.98,7,165,29,0,23.57,1.02,Experienced,0
936067,41,unknown,0.57,0.57,6,203,12,0,33.83,1,Experienced,0
84727,41,finance,0.61,0.56,7,219,19,1,31.29,1.08,Experienced,0
937199,28,it,1,0.74,5,186,6,0,37.2,1.35,Experienced,0
264089,28,operations,0.53,0.73,6,198,3,0,33,0.73,Experienced,0
800421,41,operations,0.27,0.62,5,195,19,0,39,0.43,New,0
745906,41,sales,0.75,0.84,6,164,17,1,27.33,0.9,Mid,0
814438,41,hr,0.7,0.58,2,149,15,0,74.5,1.2,New,0
998163,41,sales,0.23,0.63,6,178,13,1,29.67,0.36,Experienced,0
535740,30,hr,0.45,0.44,8,248,8,1,31,1.03,Mid,0
834346,36,it,0.13,0.59,7,213,9,1,30.43,0.22,Mid,1
205596,41,it,0.25,0.57,8,248,12,1,31,0.45,Experienced,1
106532,41,it,0.58,0.86,4,214,14,0,53.5,0.68,Experienced,0
784470,41,hr,0.77,0.79,3,154,19,0,51.33,0.97,Experienced,0
810072,41,hr,0.79,0.91,3,146,19,0,48.67,0.86,New,0
323455,41,it,0.73,0.93,8,239,17,1,29.88,0.78,Experienced,0
907971,41,unknown,0.42,0.79,8,175,19,1,21.88,0.53,Experienced,0
894116,41,hr,0.45,0.62,2,120,19,0,60,0.72,New,0
537249,41,unknown,1,0.96,8,228,15,0,28.5,1.04,New,0
971161,55,finance,0.46,0.61,8,223,28,1,27.88,0.75,Experienced,0
285625,41,sales,0.86,0.79,8,186,17,0,23.25,1.09,Experienced,0
275233,59,finance,0.21,0.66,5,199,32,0,39.8,0.32,Experienced,0
244954,41,finance,0.59,0.46,7,216,17,1,30.86,1.26,Experienced,0
954354,54,unknown,0.71,0.7,7,219,27,1,31.29,1.01,Mid,0
957628,41,finance,0.89,0.65,8,206,19,0,25.75,1.38,New,0
920417,41,finance,0.51,0.81,5,180,14,0,36,0.63,Mid,0
190622,27,hr,0.83,0.91,8,234,0,1,29.25,0.92,Experienced,0
600828,41,finance,0.6,0.74,6,163,17,0,27.17,0.81,Mid,0
458660,44,hr,0.43,0.88,8,211,16,1,26.38,0.49,New,0
619504,60,hr,0.55,0.88,4,176,37,0,44,0.62,Experienced,0
432171,41,sales,0.79,1,7,204,17,0,29.14,0.79,Experienced,0
390215,53,hr,0.64,0.76,7,203,29,0,29,0.84,Experienced,0
346538,24,finance,0.91,0.75,4,154,0,0,38.5,1.21,Experienced,0
408830,41,it,0.88,0.79,7,182,16,1,26,1.12,Experienced,0
854378,41,hr,0.54,0.78,7,202,13,0,28.86,0.69,Experienced,0
776240,41,unknown,0.41,0.48,5,168,16,0,33.6,0.86,Mid,0
118496,41,finance,0.8,0.84,6,217,16,0,36.17,0.95,Mid,0
358100,41,hr,0.87,0.53,7,177,17,0,25.29,1.65,Mid,0
269109,41,hr,0,0.5,8,247,18,1,30.88,0,Experienced,1
140729,58,finance,0.24,0.58,7,228,34,1,32.57,0.41,Experienced,1
426520,34,operations,0.16,0.77,4,199,12,0,49.75,0.21,Experienced,0
137141,41,finance,0.4,0.87,6,202,18,0,33.67,0.46,Experienced,1
737496,46,sales,0.6,0.75,6,172,21,0,28.67,0.79,Mid,0
292129,33,hr,1,1,7,223,4,0,31.86,1,Experienced,0
940663,56,hr,0.82,1,5,169,29,0,33.8,0.82,Experienced,0
696959,41,finance,0.66,0.8,6,187,14,0,31.17,0.82,Experienced,0
321738,41,operations,0.76,0.58,4,154,13,0,38.5,1.3,Experienced,0
379337,41,unknown,0.64,0.72,6,216,12,0,36,0.88,Experienced,0
692676,36,sales,0.51,0.45,6,187,10,0,31.17,1.14,Experienced,0
894813,55,hr,0.8,0.56,5,174,27,0,34.8,1.42,New,0
577476,45,unknown,0.78,0.43,8,211,22,0,26.38,1.82,Experienced,0
842018,41,operations,0.93,0.65,7,193,16,0,27.57,1.44,New,0
183983,30,hr,0.45,0.83,6,159,7,0,26.5,0.54,Experienced,0
536669,32,finance,0.9,0.5,6,209,9,0,34.83,1.8,Mid,0
228207,49,hr,0.62,0.47,8,248,22,1,31,1.32,Experienced,0
435492,44,sales,0.55,0.78,5,176,20,1,35.2,0.71,Mid,0
581048,40,sales,0.42,0.93,6,229,18,1,38.17,0.45,Experienced,0
337834,41,finance,0.5,0.69,8,205,15,0,25.62,0.72,Experienced,0
27903,41,finance,0.46,0.63,4,205,16,1,51.25,0.72,Experienced,0
863319,41,unknown,0.64,0.81,8,210,18,0,26.25,0.79,Experienced,0
377794,41,operations,0.38,0.81,7,207,15,1,29.57,0.47,Experienced,1
790596,24,hr,0.48,0.47,3,141,1,0,47,1.03,Experienced,0
726505,41,hr,0.35,0.67,8,217,12,0,27.12,0.53,New,1
668939,46,finance,0.34,0.94,5,208,19,0,41.6,0.36,Experienced,1
398257,41,hr,0.74,0.69,5,164,19,0,32.8,1.07,Mid,0
692852,41,it,0.84,0.54,6,183,14,0,30.5,1.57,Mid,0
268875,57,sales,0.66,0.68,4,190,31,0,47.5,0.98,Experienced,0
339703,50,sales,0.65,1,2,139,25,1,69.5,0.65,Experienced,0
447929,41,finance,0.27,0.93,8,223,18,1,27.88,0.29,Experienced,1
232006,41,sales,0.44,0.6,3,144,19,0,48,0.73,Experienced,0
682119,40,hr,1,0.92,8,211,11,0,26.38,1.09,Mid,0
495066,37,unknown,0.79,0.79,6,174,10,1,29,1,Mid,0
593414,51,unknown,0.07,0.61,8,249,22,1,31.12,0.12,Experienced,1
633427,41,operations,0.47,0.49,6,165,15,0,27.5,0.96,Experienced,0
199219,41,finance,0.62,0.34,8,220,14,0,27.5,1.85,Experienced,0
402456,41,finance,0.72,0.72,6,182,18,0,30.33,1,Experienced,0
731090,55,it,0.4,0.58,4,186,32,0,46.5,0.69,Experienced,0
950577,28,finance,0.28,0.55,6,206,0,0,34.33,0.5,Experienced,1
383965,49,finance,0.84,0.82,4,176,24,1,44,1.02,Experienced,0
375532,25,hr,1,0.99,8,214,3,0,26.75,1.01,Experienced,0
169362,59,finance,0.12,0.59,6,196,35,1,32.67,0.2,Experienced,0
197867,56,hr,0.9,0.88,6,162,29,0,27,1.02,Experienced,0
780626,41,sales,0.65,0.79,4,170,18,0,42.5,0.82,Mid,0
563088,49,finance,0.52,1,8,219,23,0,27.38,0.52,Experienced,0
165623,44,hr,0.52,0.45,4,144,17,0,36,1.15,Experienced,0
351181,55,finance,0.73,0.56,7,175,30,1,25,1.31,Experienced,0
13411,42,operations,0.76,0.99,8,241,17,1,30.12,0.77,New,0
349162,45,sales,0.64,0.64,4,181,22,0,45.25,1,Experienced,0
134218,41,finance,0.69,0.41,8,217,18,0,27.12,1.68,Experienced,0
940106,41,sales,0.92,0.78,5,168,12,0,33.6,1.18,Experienced,0
21283,34,hr,1,0.76,5,178,11,0,35.6,1.31,Experienced,0
780116,48,hr,0.73,0.47,6,192,19,0,32,1.53,New,0
495721,41,operations,0.87,0.51,6,173,13,0,28.83,1.71,Experienced,0
403041,41,it,1,0.67,3,121,17,0,40.33,1.5,Mid,0
437207,41,operations,0.53,0.86,7,224,18,1,32,0.62,Experienced,0
855598,41,hr,0.96,0.95,8,208,14,1,26,1.01,Experienced,0
931579,39,unknown,0.34,0.57,6,202,12,0,33.67,0.6,Mid,1
297138,47,finance,0.69,0.87,7,189,18,1,27,0.8,Experienced,0
641084,50,hr,0.46,0.89,7,222,22,1,31.71,0.52,Experienced,0
260398,41,unknown,0.75,0.55,6,166,13,0,27.67,1.36,Experienced,0
353000,41,hr,0.91,0.81,5,174,19,0,34.8,1.13,Experienced,0
106065,46,hr,0.47,0.81,8,184,20,1,23,0.57,Experienced,0
735622,41,sales,0.58,0.78,5,168,18,0,33.6,0.75,Mid,0
964104,32,hr,0.66,0.46,5,120,3,0,24,1.44,Experienced,0
397254,41,finance,0.79,0.8,3,120,14,0,40,0.99,Experienced,0
866083,41,hr,0.91,0.39,4,143,13,0,35.75,2.36,Experienced,0
801057,39,finance,0.17,0.52,3,163,12,1,54.33,0.33,Mid,0
869754,41,hr,0.83,0.8,4,170,14,0,42.5,1.04,Experienced,0
951063,41,finance,0.6,0.71,6,201,13,0,33.5,0.84,Experienced,0
693153,41,finance,0.49,0.32,7,171,17,1,24.43,1.52,Mid,0
285068,41,operations,0.92,0.73,6,156,13,0,26,1.25,Experienced,0
654259,41,hr,0.73,0.89,7,243,13,1,34.71,0.82,New,0
652800,41,sales,0.83,0.78,4,173,15,0,43.25,1.07,Experienced,0
927604,41,unknown,0.28,0.62,6,202,12,1,33.67,0.46,Experienced,1
211908,41,unknown,0.63,0.94,8,232,12,1,29,0.67,Experienced,0
350731,41,operations,0.59,0.79,7,186,13,0,26.57,0.75,Experienced,0
157516,41,finance,0.72,0.64,4,178,16,0,44.5,1.13,Experienced,0
662385,41,unknown,0.69,0.49,6,180,12,0,30,1.4,Experienced,0
694170,41,finance,0.69,0.84,7,226,12,0,32.29,0.82,Experienced,0
733688,41,it,0.2,0.9,8,188,12,0,23.5,0.22,Experienced,0
64672,41,it,0.92,0.83,5,216,13,0,43.2,1.11,Mid,0
499183,41,finance,0.52,0.43,8,201,14,1,25.12,1.21,Experienced,0
443472,28,sales,0.63,0.94,5,194,5,0,38.8,0.67,Experienced,0
851611,41,operations,0.54,0.43,4,182,14,0,45.5,1.26,Experienced,0
155823,34,sales,0.4,0.47,6,145,8,0,24.17,0.85,Experienced,0
319012,43,operations,0.55,0.83,4,134,18,1,33.5,0.66,Mid,0
857373,41,hr,0.84,0.87,3,127,13,0,42.33,0.97,Experienced,0
448677,34,unknown,0.36,0.5,7,185,10,1,26.43,0.73,Experienced,0
603708,45,operations,0.87,0.85,6,198,23,0,33,1.02,Experienced,0
249971,44,hr,0.58,0.8,5,184,16,0,36.8,0.73,Experienced,0
739007,41,unknown,0.81,0.8,6,202,18,0,33.67,1.02,Experienced,0
860363,41,sales,0.77,0.68,5,148,19,0,29.6,1.12,Experienced,0
400824,45,hr,0.69,0.53,6,184,21,0,30.67,1.3,Experienced,0
982501,55,hr,0.76,0.5,4,139,29,0,34.75,1.53,Experienced,0
929082,41,it,0.24,0.78,4,133,15,0,33.25,0.31,Experienced,0
688355,41,operations,0.6,0.79,6,213,17,0,35.5,0.76,Experienced,0
747442,41,sales,0.91,0.82,4,178,14,0,44.5,1.12,Experienced,0
501453,35,finance,0.67,0.42,5,160,11,0,32,1.59,Experienced,0
23386,29,hr,0.65,0.55,5,206,0,0,41.2,1.18,Experienced,0
792788,43,operations,0.37,0.5,5,205,14,0,41,0.74,Experienced,1
637640,41,operations,0.83,0.72,4,143,13,0,35.75,1.15,New,0
756118,41,finance,0.27,0.77,5,182,18,0,36.4,0.36,Experienced,0
903413,41,hr,0.74,0.93,3,156,12,0,52,0.8,Experienced,0
671177,49,hr,0.88,0.83,8,230,24,1,28.75,1.06,Experienced,0
604506,41,it,0.68,0.66,6,172,13,0,28.67,1.03,Experienced,0
111438,41,it,0.26,0.6,7,238,13,1,34,0.43,Experienced,1
427098,50,hr,0.72,0.93,8,219,22,0,27.38,0.78,Experienced,0
104274,43,finance,0.37,1,7,207,21,1,29.57,0.37,Experienced,1
949267,41,it,0.13,0.43,8,226,19,1,28.25,0.31,Experienced,1
409299,41,it,0.62,0.98,4,166,15,0,41.5,0.63,Experienced,0
977239,41,finance,0.59,0.46,4,180,13,0,45,1.28,Experienced,0
57233,41,operations,0.7,0.9,6,206,14,0,34.33,0.77,Experienced,0
961585,41,finance,0.54,0.63,4,157,12,0,39.25,0.85,Experienced,0
259126,35,unknown,0.76,0.71,7,218,9,1,31.14,1.08,Experienced,0
331461,41,hr,0.2,0.54,8,225,18,1,28.12,0.38,Experienced,1
684282,41,operations,0.54,0.46,5,169,17,0,33.8,1.18,Experienced,0
898116,35,unknown,0.59,0.73,3,155,13,0,51.67,0.81,Experienced,0
912796,41,it,0.36,0.85,5,202,13,0,40.4,0.42,Experienced,1
202219,41,finance,0.03,0.67,4,170,18,0,42.5,0.05,Experienced,0
466787,41,finance,0.92,0.97,4,177,15,0,44.25,0.95,Experienced,0
535514,47,it,0.44,0.9,6,217,21,0,36.17,0.49,Experienced,0
62311,41,hr,0.41,0.66,5,189,19,1,37.8,0.62,Experienced,0
585046,24,it,0.99,0.98,7,232,0,0,33.14,1.01,Mid,0
744199,48,finance,0.5,0.67,6,200,21,1,33.33,0.74,Experienced,0
11537,55,it,0.97,0.7,6,162,29,0,27,1.39,New,0
734438,41,finance,0.65,0.82,8,193,16,0,24.12,0.79,Experienced,0
72197,57,finance,0.96,1,7,210,28,0,30,0.96,Mid,0
144485,41,sales,0.87,1,5,155,17,0,31,0.87,New,0
60509,53,finance,0.68,0.5,5,167,27,1,33.4,1.35,Experienced,0
413527,41,operations,0.3,0.77,8,190,12,0,23.75,0.39,Experienced,0
208319,59,sales,0.73,0.82,3,124,30,0,41.33,0.89,Experienced,0
227330,41,hr,0.7,1,7,224,16,1,32,0.7,Experienced,0
7643,38,finance,0.29,0.51,4,205,15,1,51.25,0.56,Experienced,1
579651,41,hr,0.61,1,5,220,15,0,44,0.61,Experienced,0
446711,55,it,0.12,0.58,6,223,28,1,37.17,0.21,Mid,1
184332,41,finance,0.31,0.82,7,209,18,1,29.86,0.39,Experienced,1
58860,41,finance,0.65,0.67,6,169,12,0,28.17,0.97,Experienced,0
56252,41,hr,0.81,0.9,3,120,12,0,40,0.9,Experienced,0
843047,41,unknown,0.67,0.55,5,162,13,0,32.4,1.22,Experienced,0
843164,48,finance,0.8,0.61,6,204,22,0,34,1.32,Experienced,0
314805,41,operations,0.77,0.92,8,228,19,1,28.5,0.84,New,0
780638,41,operations,0.92,0.91,5,177,16,0,35.4,1,Mid,0
130487,46,unknown,0.84,0.71,4,186,21,0,46.5,1.18,Experienced,0
352382,30,finance,0.76,0.67,6,197,8,0,32.83,1.14,Experienced,0
189110,41,finance,0.41,0.88,7,211,17,1,30.14,0.46,Experienced,0
584988,41,sales,0.74,0.96,8,230,12,1,28.75,0.77,Experienced,0
54798,41,it,0.5,0.7,8,215,13,1,26.88,0.71,Experienced,0
336328,25,it,0.91,0.89,5,168,0,0,33.6,1.02,Experienced,0
965508,37,it,0.92,0.97,4,183,12,0,45.75,0.95,Experienced,0
796359,41,finance,0.71,0.69,7,214,18,1,30.57,1.03,Mid,0
521324,41,sales,0.64,0.79,8,288,12,1,36,0.82,Experienced,0
198639,41,finance,0.81,0.7,2,149,14,0,74.5,1.17,Experienced,0
367047,41,hr,0.75,0.85,6,218,16,0,36.33,0.88,Experienced,0
611590,38,hr,0.77,0.67,8,221,10,1,27.62,1.15,Experienced,0
39450,41,hr,0.45,0.6,7,195,17,1,27.86,0.75,Experienced,0
911333,43,operations,0.89,1,5,155,15,0,31,0.89,Experienced,0
703606,41,hr,0.89,0.77,7,170,18,0,24.29,1.16,Mid,0
953090,41,operations,1,1,8,224,13,0,28,1,Experienced,0
712205,24,operations,0.39,0.93,4,190,0,0,47.5,0.42,Experienced,0
687018,41,hr,0.78,0.86,3,121,12,0,40.33,0.9,Mid,0
110770,41,operations,0.57,0.85,7,203,18,1,29,0.68,Mid,0
929242,35,finance,0.49,0.84,5,166,6,0,33.2,0.59,Experienced,0
326206,41,hr,0.53,1,6,191,19,1,31.83,0.53,Experienced,0
142518,41,operations,0.48,0.4,4,164,15,0,41,1.21,Experienced,0
623652,41,finance,0.73,0.77,3,178,19,0,59.33,0.94,Experienced,0
664053,47,sales,0.7,0.49,8,160,20,1,20,1.41,Mid,0
637986,41,finance,0.66,1,6,159,15,1,26.5,0.66,Mid,0
911199,41,sales,0.44,0.86,7,218,19,1,31.14,0.51,Mid,0
480001,43,it,0.37,0.86,8,203,17,0,25.38,0.43,Experienced,1
873166,55,it,0.65,0.44,6,174,30,1,29,1.48,Experienced,0
389733,52,finance,0.74,0.9,8,213,24,0,26.62,0.82,Experienced,0
483948,41,it,0.36,0.79,8,204,18,1,25.5,0.46,Experienced,1
171704,41,finance,0.84,0.51,6,175,15,0,29.17,1.66,Mid,0
954793,56,finance,0.86,0.82,8,235,31,0,29.38,1.05,Experienced,0
533556,39,it,0.66,0.42,4,127,11,0,31.75,1.56,Experienced,0
761645,49,hr,0.49,0.81,3,123,21,0,41,0.61,Experienced,0
719766,41,finance,1,0.86,6,201,17,0,33.5,1.17,Experienced,0
460048,41,unknown,0.56,1,8,267,12,1,33.38,0.56,New,0
611761,52,hr,0.71,0.76,4,186,30,0,46.5,0.93,Mid,0
722779,41,hr,0.58,0.26,6,172,17,0,28.67,2.18,Experienced,0
12442,42,it,0.6,0.83,7,199,13,0,28.43,0.72,Mid,0
557183,60,finance,0.48,0.81,6,184,31,0,30.67,0.6,Experienced,0
824026,45,it,0.3,1,6,162,18,0,27,0.3,Experienced,0
208077,41,finance,0.31,0.66,8,222,16,1,27.75,0.47,Experienced,1
606259,41,operations,0.77,0.76,5,156,17,0,31.2,1.02,Experienced,0
338458,41,hr,0.7,0.84,8,199,17,0,24.88,0.83,Experienced,0
277637,51,hr,0.71,0.7,6,207,22,0,34.5,1.01,Experienced,0
65883,57,it,0.4,0.34,4,155,29,0,38.75,1.19,Experienced,0
718176,36,sales,0.5,0.64,5,170,11,0,34,0.78,New,0
716734,41,sales,0.3,0.91,8,179,13,1,22.38,0.34,Mid,0
654880,54,sales,0.25,0.46,6,195,31,1,32.5,0.54,Experienced,0
63455,41,hr,0.33,0.58,6,191,15,1,31.83,0.58,New,0
526401,38,finance,0.72,0.58,6,161,11,0,26.83,1.24,Experienced,0
628338,50,unknown,0.88,0.69,5,178,23,0,35.6,1.27,Mid,0
